"","D01116_test","D01117_test","D01118_test","D01119_test","D01120_test"
"Frem1",0.0783250410194303,0.269080780572232,0.236975980793727,-0.218675091279028,-0.559299268731408
"Gm11413",-0.413482435788195,0.644122936184906,0.210316101425349,-0.207411823537064,0.310251793658318
"Sh3gl2",0.057859658530039,0.215732682326547,-0.0352119401318349,-0.00792675960907516,-0.367237392767348
"Adamtsl1",0.084649952360039,0.303164344823519,0.0555838040344591,0.0271615383530692,-0.389263171301492
"Saxo1",-0.0871994253444587,0.291279117492565,0.0838520659154575,-0.0836206439971246,-0.32613792740217
"Focad",-0.0988438116664956,0.226480144765805,0.117676697383064,-0.143515545369597,-0.112245135802777
"Hacd4",-0.0982260957061478,0.343563663872566,0.004144972303958,-0.35055598525042,-0.158959386129023
"Lepr",0.137053803208228,0.421670267794413,0.152060614199198,-0.374149516626161,-0.31698911811267
"Dab1",0.0960306674405456,0.21402295363673,0.157844530899174,-0.117501004347372,-0.416937406726056
"Tut4",-0.0204146995801182,0.27371755914569,-0.20373838302363,-0.0525811038528821,0.0726904602556723
"Eif2b3",0.0395622861524038,0.268596507416961,-0.198611361347972,0.0916059196781314,-0.303612174911653
"Olfr1335",0.13661809376307,0.741931389523559,-0.331050546329087,0.227744863218037,-0.534657675034429
"Olfr1328",0.526285352476661,0.743023727486258,0.232306386877253,-0.690647892157984,0.225360202245788
"Gm12863",0.456848036483004,0.951374002705256,0.0404901482912752,-0.345179678754348,-0.824553605771499
"Lao1",0.2039628481106,0.317091677740606,-0.0370060724283384,-0.459677678051211,-0.163967967902648
"Gm12866",0.00909970947940875,0.373688562860538,-0.0497136581809184,-0.287093651532693,0.0846870574110177
"Rhbdl2",0.0897384995152798,0.305757122027625,-0.100457815231629,-0.17581631187591,-0.199621091267178
"Rspo1",0.0747505417545709,0.342781588882757,0.269027027655071,-0.254072012352268,-0.562581596628509
"Csf3r",-0.0372844010953841,0.320106776725731,0.371288026250058,-0.435233275191298,-0.226994069365549
"Ago4",-0.0474798964653644,0.289570739707139,-0.0323989813960979,0.0606607654978509,-0.0995018978668607
"Ptafr",-0.11893928953784,0.282626894386313,0.136983755615144,-0.0457879703096114,0.0800712634924117
"Man1c1",-0.201719144465751,0.319891948822234,0.0612176203419809,-0.193369614795797,0.0106570784032034
"Mir6403",-0.0881088282626354,0.255887672071257,0.094971481505854,-0.310823523844888,-0.0919495511027214
"Grhl3",0.144261014289331,0.250860997999607,-0.0108129233088175,0.0208262849779973,-0.163799828325448
"Ifnlr1",-0.147276400238912,0.258271636204311,-0.351874371548747,0.0826897087054955,0.00912024056489477
"Kdm1a",-0.0751094838438481,0.435890663278879,-0.127988778624138,0.131192608660629,-0.0114377000634722
"Mir7018",0.280704175325458,0.337001870436492,-0.50295373280162,-0.0971682054984231,-0.126844527879735
"Chd5",0.042149985823562,0.324430060531026,-0.124371217218562,-0.252689138775866,-0.0607998726717195
"Sema3d",0.136042509695147,0.268618641908103,0.252756508217763,-0.13596287308113,-0.427543484605304
"Reln",0.0799041465993834,0.277901212539952,0.0208051285977027,-0.0479254397299346,-0.365449478306228
"6030443J06Rik",0.174942081422591,0.396623367026414,0.372668918299721,-0.39051667522157,-0.559351228192141
"Dpysl5",0.19310108049321,0.228643234054722,-0.0670284729977547,-0.0174025793660879,-0.331182246137356
"Plb1",0.0346474905118436,0.262333379458274,-0.0176472556385727,-0.0571002611739809,-0.171934704804496
"Ldb2",0.0835515290481996,0.229696584896613,-0.0990960402679087,0.207268035310873,-0.489431706767015
"Sgcb",-0.0783912997623354,0.397602350094138,-0.30851786118615,0.196990244028529,0.0792536355384098
"Spata18",-0.0998702771379149,0.314364474335786,-0.0499396434712494,0.301762487060375,-0.228813744633427
"Tmprss11g",0.153319781648176,0.58516176514411,0.417727430521411,0.0376631326801781,-0.925773971623283
"Parm1",-0.0370479130988708,0.289261948244348,-0.299450050685812,0.136012555460727,-0.0212391074175495
"Fgf5",-0.00486305009872454,0.397446478237945,0.174337086692769,-0.272903591704314,-0.77189292372557
"4930428O21Rik",-0.415200445664282,0.405151028888318,0.32340366033057,-0.629510510200348,0.0330384777588469
"Vmn2r9",0.038849646693022,0.506979246776414,0.29227353558753,-0.641934372629435,-1.00086298142479
"E130006D01Rik",0.160712921184632,0.222395654863194,0.0902187473162898,-0.152087357935556,-0.359140460591068
"Gm6588",0.166427906399244,0.384583542282215,0.297707381974108,-0.278181137015487,-0.447501004804265
"Acacb",0.0178298195534425,0.226782962802849,0.0322761962287485,-0.153518926063683,0.160015595055652
"2410131K14Rik",0.0894480054018995,0.202273817027143,-0.027026274021433,-0.0228339352087067,0.0844425375361519
"P2rx7",-0.260737736076679,0.339906221278412,-0.150443846208782,0.115219783446344,0.0725307913536828
"Hcar2",-0.0322857700407546,0.327044115878432,-0.0750541640375277,0.0156968782589334,-0.165822817092795
"Adgrd1",-0.029446782388929,0.206870941144492,0.231776819252079,-0.188363576976202,-0.35285057729117
"Upk3bl",-0.219686027765979,0.377901669486568,-0.286310901016514,0.168279864505043,0.120351602519011
"Uncx",0.165964431276999,0.418556269798763,-0.158385451108458,-0.154735698805457,-0.205650875583753
"Psmg3",0.101633114870774,0.313390152302666,-0.0210952071623559,0.149522574675603,-0.12886120739269
"Rnf216",-0.093039313909706,0.227781455906273,0.0063587014978533,-0.13089316454567,0.0125917339871125
"Wasf3",0.215711623289622,0.361982911446676,-0.315404877775476,-0.398592542291256,-0.0349914489214215
"Gm6408",-0.92520831499273,0.992861873769377,0.714616576629295,-0.902143935133285,-0.0997991674036998
"Ppp1r9a",0.0498077626754892,0.328066768127558,0.18968101548375,-0.189488825708365,-0.481680868078395
"1110019D14Rik",0.233821122138754,0.27790494386443,0.22622163327838,-0.109912966024407,-0.593371127302032
"Mdfic",-0.356802698818908,0.207924300796013,-0.0650458381035527,0.0417738308560187,0.0444215745733836
"Gm4876",-0.0619421081569333,0.320306185725556,0.18771011680028,0.00520238686271032,-0.438254336057955
"Akr1b8",-0.0572014461467684,0.430054124998994,0.382158422501336,-0.0883379631006445,-0.360111452075773
"Slc23a4",0.0962743041574993,0.333054183093841,0.340873480540426,-0.419496596840502,-0.230424992732765
"Pip",0.391723976521697,0.619512572835783,0.0537847281203815,-0.253899147858267,-0.506211257369445
"Npy",-0.183344588262556,0.315467569186146,-0.357329090722764,0.268060445193836,-0.372258098427337
"C530044C16Rik",-0.175415653606299,0.403251954376428,-0.0254925811666133,-0.0818468563459038,-0.483269679288688
"Jazf1",-0.0610625658504797,0.207144289603165,0.0152032783021614,-0.145211028183301,-0.191008223893863
"Gm4872",0.0118642234828171,0.385314811200499,0.234823633207329,-0.00130837971936288,-0.441577679699154
"Creb5",-0.0661049804569953,0.273825162029383,0.122247779074555,-0.269188985670716,-0.247136188716664
"Tril",0.0763945339449544,0.270212405505791,-0.100964539720559,0.0281260024180292,-0.226975006397622
"Wipf3",0.0195937301152302,0.235410676308839,-0.0714600720499164,-0.150872763326902,-0.178862038437432
"Slc4a5",0.0750109113805268,0.231972520009933,0.0148848935012893,0.04806630598082,-0.0433456949071113
"Tex261",-0.139954628344281,0.406953813405403,-0.359460868779321,0.312386742505179,-0.108496806603992
"Tgfa",0.10581405422576,0.220308234854368,0.0312895962796521,-0.0952455146371523,-0.379598523903535
"AY512915",0.145675828200099,0.32905798171836,-0.0110341503535186,-0.179831749674803,-0.448199042952193
"Fam19a1",0.163550565566104,0.26448105777755,0.215042581851393,-0.350743963515005,-0.649761875079224
"Gm765",0.00344275719559006,0.390146203219992,-0.0639282571493238,-0.0545162774941837,-0.672408715620938
"Eif4e3",-0.175368190390759,0.237354208853709,0.179555593112957,-0.30804431979606,0.130662266146644
"Srgap3",-0.111325864158392,0.251011180745385,-0.0427517317874402,-0.200571794538752,0.0593201808776231
"Alox5",0.254933025990839,0.384408617687267,0.459832641718068,-0.383393455692128,-0.534999321632141
"6820426E19Rik",0.117371200742974,0.253221672992264,-0.125802792700023,0.210793119520407,-0.271289286781052
"1700030F04Rik",-0.101704930177475,0.411719308969456,0.254323802797853,-0.42080280683237,-0.240896851359274
"Mir7044",-0.313528858595828,0.556984158435664,-0.0745469057808545,-0.521729831380036,-0.0411588577114931
"Vmn2r20",0.392474069002853,0.809433565099359,0.264905984067079,-0.650068550750125,-0.680288119158988
"Ano2",0.0855991558481224,0.239080947467002,0.116108305509594,-0.364108415967644,-0.702500767951333
"Ntf3",0.041995938823354,0.269677612170416,-0.12225772907082,-0.020231191716269,-0.155346087542301
"Gm38404",-0.162006064306884,0.233769012415455,0.206081598730118,-0.400897872452278,-0.089724074549174
"Tspan11",0.0917725881772842,0.311227572343442,0.142565614755344,-0.297149175067226,-0.21386715144278
"Gm5886",0.0371004220415594,0.452209603745257,0.309414518982839,-0.572483785029421,-0.381042875986405
"Sox5os3",-0.235270342738768,0.278314043519408,-0.456372855490079,-0.0848783070932745,-0.0613295848596696
"Bcat1",-0.213178909683888,0.403411465475155,0.0625718814437842,-0.676313748374968,0.179621757815381
"Pthlh",0.137904785864394,0.415071268109013,0.00793700202046703,0.30310760024758,-0.533534249847124
"1700049E15Rik",0.176526127002761,0.372323765139798,0.111052698568602,-0.366161404016339,-0.469433298766914
"Gm6313",-0.104940161696128,0.344576264067562,0.29475063789638,-0.15284936626878,-0.655790943004607
"Ceacam-ps1",-0.418708069653121,0.579782719546241,0.0400720689330886,-1.00999310418301,-0.328374496282776
"Tescl",0.123825147140797,0.635744984653323,0.186911443940029,-0.213863028260172,-0.754628131460594
"Mag",-0.220104598471979,0.365950847543261,0.365928957765551,-0.271269173049943,0.184114981407506
"Scgb1b2",-0.237317367464167,1.08272100739041,0.388901314034096,-0.427034769974668,-1.04944695425409
"Lim2",-0.149538200509085,0.66367632728602,0.0908759425757599,-0.254017851538954,0.224481746518236
"Cd37",-0.269954305587223,0.421217897479474,0.0909019528187103,-0.447966523253672,0.388293880332931
"Slc6a16",0.0209023649253859,0.307117888164068,0.229797448162192,-0.424014843786487,-0.0275993201541703
"Ppfia3",-0.185107183154627,0.249485346762574,-0.234953861755982,0.0797950163744979,0.166506420364065
"B230209E15Rik",0.225249339331093,0.365075494068294,0.144466039850558,-0.0963792677477705,-0.92552101525857
"Trpm1",-0.174044326458744,0.307788886408993,0.120765197390353,-0.495225253417162,-0.121715824338186
"Mir211",0.00481352695027163,0.474332650293525,0.248879017691247,-0.546673844627966,-0.224299518967679
"Pcsk6",0.156910259869411,0.251094748863324,0.00369897920104221,-0.202652433082983,-0.362506263787147
"Adamts17",0.025188049125562,0.20390842325774,0.168641689160064,-0.177697085875986,-0.5651570041671
"Synm",-0.0320678424071256,0.296223119231092,0.00436727759796913,-0.0537894940615976,-0.166330900958579
"Gm29683",-0.035898899342918,0.249901742773301,0.00163131465806218,0.143299893784886,-0.200454512565916
"Mctp2",-0.16314104022434,0.225249522256814,0.157919261563982,-0.229752195150784,-0.0102761257087494
"4930429H19Rik",0.273549122255975,0.458398276217086,0.406662560365024,-0.278627049095638,-0.947137407082752
"Sv2b",0.0254521448960209,0.308705605711501,0.164452512081474,-0.147972855111698,-0.447899731315707
"1500012K07Rik",-0.0673012793553023,0.320347206975795,0.225536401220835,-0.0337601681031887,-0.159043499406843
"Crtc3",-0.262201846430189,0.203443689527788,-0.092153739878477,-0.0355609322859735,-0.107949906914209
"Vmn2r78",0.340832524382339,0.362096611162453,0.28914067586817,-0.180055677100169,-1.02559685437648
"Tyr",0.30691950328103,0.406996929875905,0.30641077646244,-0.230240865994842,-0.722552676113288
"Sytl2",-0.0942120989469992,0.226658112157477,-0.366689977528305,0.351302968760463,0.199270204587738
"4930567K12Rik",0.294932611739837,0.39373623273405,0.129840435015944,-0.184678156910364,-0.224037376084863
"Mir708",0.294617162443992,0.466580209799116,0.21797181393099,0.134353981637005,-0.146682594530059
"Gab2",-0.248249648959801,0.208237399888448,-0.0263436321203766,-0.09054902726506,0.120070402284286
"Xrra1",-0.0443805700445325,0.260485459314214,-0.092521568316618,-0.238842003110645,-0.114241163751708
"P4ha3",0.12947864537716,0.432342238544297,-0.0643205825331938,0.0214378402506809,-0.350780872245251
"Plekhb1",0.0322905585541445,0.312415185449679,-0.318400036661967,-0.000150045234916231,0.102750433141465
"Mir3102",0.144823344873839,0.207484789850115,-0.42179405590068,0.085170854182034,0.112584509797458
"Clpb",0.101927523779765,0.239693041347858,-0.135745300724246,0.0157614308864031,-0.144963352207161
"Chrna10",0.177714197512619,0.659214233025905,-0.127815508179424,0.0626667733608987,-0.124595726673686
"Olfr584",-0.133999540702179,0.768111159383167,0.603333565503471,-1.10421946878392,-0.582898150195393
"Olfr684",0.485248115346115,0.843498380538853,-0.326314186829461,-0.900126593486086,-0.618375171706734
"Spon1",-0.151221710874387,0.31729379740442,0.0570322935996277,-0.255556620160061,-0.148231286282967
"Eef2k",-0.163632025933976,0.246969707560179,-0.112273704781587,0.0711544342225968,0.0813369039478793
"Mettl9",-0.112271312312969,0.281984712354047,-0.283848200017227,0.0314062073073147,0.210341782621646
"Adam12",-0.0297169818764256,0.250429244939348,-0.0914723676032387,-0.00329724160673483,-0.273223176700954
"1700120G07Rik",0.0503352940297829,0.260933234663801,0.140803270151496,-0.283140743560922,-0.346655743659582
"C030029H02Rik",0.0406349970155218,0.398512026831107,-0.205826141513248,-0.0428192833647926,-0.0929499465103051
"Dpysl4",0.0551956505243999,0.525326569362772,0.0831017127704592,-0.201737239835435,-0.312868179100627
"Kndc1",0.182205098114879,0.407426751461071,-0.0461893167399589,-0.468366547777249,-0.467088632124063
"Ifitm1",-0.225903533540408,0.398010563697092,0.441102870226786,-0.0549827122195378,-0.137508726740749
"Muc5b",0.262340371148452,0.445771354713257,0.218198585067969,-0.139499483831546,-0.528017436264879
"Tnfrsf26",0.0183224443208594,0.328516652623865,-0.357174468616804,0.381343881736965,-0.146210963828697
"Ano1",0.11876606659397,0.247927676720645,0.0721723510002772,-0.102490206335095,-0.433192021220717
"Cd209f",0.317801207754415,0.518094344091147,0.137486389766274,0.108905954251403,-0.693125198157928
"Cers4",-0.0140921826054958,0.244112318666782,0.0295710964639266,0.0748117109189371,-0.0440579754382033
"Spaca7",0.098709553541628,0.250387138967512,0.225665878350598,-0.00544477879939817,-0.396956085102267
"Angpt2",-0.19554891255242,0.251101221765709,-0.185362997753796,0.193492925205467,0.0719561717320727
"2310008N11Rik",0.0185343544050776,0.243263901932923,0.0237335742795222,-0.121893925340974,-0.533346381851002
"Ppp1r3b",-0.0103352991449335,0.2814567876749,0.0897751583872325,-0.225334344949014,-0.244025858762544
"Klhl2",-0.0767061760980631,0.215464199760265,-0.22990209800733,-0.0580780744368274,-0.117056623689098
"Olfr372",-0.819712557964162,0.538819970657462,0.260576230365978,-1.27430474731162,0.393996018076568
"Nwd1",0.176644260019904,0.25765891830229,-0.0196567171578305,0.171632575162024,-0.179776678808929
"Inpp4b",0.065778134652999,0.202668064313209,-0.119786625998585,-0.0447490324216883,-0.267221851357595
"Zfp330",-0.0368753883137226,0.300776494213914,0.0910833832524542,0.0840203634503706,0.0249499986101219
"Tbc1d9",-0.133657247693616,0.365894765071422,-0.227522679904372,-0.139560454402341,-0.227025591034101
"Nkd1",0.000648232987166695,0.203435081943677,0.170950544723607,-0.0155752936635645,-0.379435777104302
"Gm15679",0.228411040289806,0.470511601345131,0.444358555759361,-0.475894436076904,-0.935195767695624
"Lrrc36",0.106739663865926,0.428000021209732,-0.101711431026539,-0.18663760816572,-0.260822124539208
"Chst5",0.18022248163821,0.454487207217783,0.102490927123762,-0.00471892669976262,-0.282885179996691
"Atp2c2",-0.0283824178403342,0.247823921081533,0.131288156471352,-0.14819235266869,0.154504453989589
"Slc7a5",0.0127149696363744,0.264127583779058,-0.0777151686684942,0.0309693328511895,0.0278532116925805
"Gpr83",-0.151984369676737,0.338972964033787,0.271255348626871,-0.223492808322762,-0.161443471903716
"Olfr923",-0.920287150261905,0.959333412019161,0.604483135200822,-1.73751688602598,-0.190669643939892
"Olfr924",-1.22213029979512,1.14667835773385,0.202793597109858,-1.52934276162272,-0.125902417247375
"Olfr26",-0.88208920524924,0.992632965450089,0.79599501801598,-1.99950620085296,-0.105095723511505
"Jhy",0.215943646391395,0.52059388709148,0.440874237954182,-0.347279246151113,-0.87391687230094
"3110039I08Rik",-0.0975998909472147,0.270408431376843,0.154603168416697,-0.0929254562356367,-0.460922367756071
"Tecta",0.154804526216284,0.326977751476101,-0.188164810876336,0.280524452385714,-0.46098110204874
"Dscaml1",0.101045084359727,0.228942674103293,0.18866239986512,-0.0794809299966242,-0.379933987000441
"Htr3a",0.0123562778496919,0.407739485516544,0.0387109689507444,-0.0194242329752586,-0.448925989754876
"Tmprss5",-0.067895615841201,0.338510849369712,-0.0403360122346165,-0.0579694701784546,-0.187680974557662
